income,age,dependents,current_debt,late_30,late_60,late_90,credit_utilization,credit_history_years,employment_status,housing,city_tier,dti,creditworthy
698408,46,3,77560,0,0,0,0.45983856737159484,4.676536081148839,salaried,own,tier1,0.11105282474189233,1
483378,25,0,19297,0,0,0,0.3728685874565321,4.425621560609189,salaried,family,tier3,0.03992134088705751,0
561469,29,2,46410,0,0,0,0.14029178089195363,5.52876719491825,salaried,own,tier1,0.08265844496678877,1
593309,35,1,36393,0,1,0,0.7674415377008073,3.4034580045947016,self_employed,own,tier3,0.06134003744021425,0
607301,66,0,34935,0,0,0,0.22230841572800655,4.920780657753676,salaried,rent,tier1,0.05752645455598168,1
94971,27,0,80040,0,0,0,0.38751020512527523,4.10808400623353,student,own,tier2,0.8427865269037946,0
401619,62,3,124087,0,0,0,0.2299108288207292,8.68184495364309,self_employed,rent,tier2,0.30896769185992085,0
166118,51,0,90272,0,0,0,0.5083166279572173,0.7204112037226933,salaried,own,tier2,0.5434226938593795,0
489959,49,1,50350,0,0,0,0.26412263265526903,5.724136576601759,salaried,rent,tier3,0.10276500984399475,0
327659,49,3,79476,1,0,0,0.8116689588751081,7.298724600278345,salaried,rent,tier2,0.24255978430017655,0
260642,31,1,96608,0,0,0,0.20571872820831885,5.363397134669373,salaried,own,tier3,0.3706569003577113,0
396714,49,0,229024,1,0,0,0.5658548697311043,5.373943743613715,salaried,own,tier1,0.5773034499665955,0
594519,50,1,83926,0,1,0,0.5872522435382943,3.8246223229787275,self_employed,own,tier1,0.1411663873734851,1
615595,69,0,41569,1,0,0,0.3638132374969686,0.2,salaried,rent,tier2,0.06752701841326594,0
471348,40,2,112471,0,0,0,0.220999764290087,2.496345851894993,self_employed,family,tier2,0.2386163145146299,0
319875,36,0,112673,0,0,0,0.5523508671380387,9.229831035012161,salaried,own,tier3,0.35224028569533405,0
447310,43,2,183841,0,0,0,0.45630968026646423,8.704250434624791,self_employed,own,tier2,0.4109924630072055,0
492196,28,3,113352,0,1,0,0.19591380453291063,0.42777748744070276,salaried,own,tier1,0.23029998830479528,0
339136,58,2,64597,0,0,0,0.2075879793012709,4.464816579132678,salaried,own,tier3,0.1904755793284199,1
595795,36,1,162196,1,0,0,0.05776478780194725,1.8513953122938096,salaried,family,tier2,0.27223553744502865,1
348850,48,0,38978,1,0,0,0.4187612228975188,0.3411014831353514,salaried,rent,tier2,0.11173422100067885,1
812302,24,0,17123,0,0,0,0.2440185749282041,11.533063231178325,self_employed,own,tier2,0.02108062290968681,1
460360,69,1,67388,0,0,0,0.3096746673382183,4.3031176517245555,unemployed,own,tier1,0.14638225047277198,0
222426,58,2,56100,1,0,0,0.54270176144312,4.628805186790222,self_employed,rent,tier1,0.2522228788412239,0
585637,45,0,61099,0,0,0,0.30303446189160177,5.016916235805833,student,rent,tier1,0.10433039044079179,1
609256,46,0,27841,2,0,0,0.8408206338414014,5.700846375528139,unemployed,family,tier2,0.04569765324117772,0
518674,22,3,155486,0,1,1,0.5507518647677749,11.301588842033908,salaried,own,tier2,0.2997766179158407,0
589478,22,0,102491,0,0,0,0.39621448737133036,5.415596460447831,unemployed,family,tier2,0.17386820016294488,1
310898,49,3,30231,2,1,0,0.05378056792047298,5.546445948338635,student,own,tier2,0.09724066390797476,1
538219,67,0,29693,0,0,0,0.2046298664730335,8.198487230214914,self_employed,family,tier2,0.055169144598767726,1
332221,31,1,149482,1,0,0,0.760367733677598,1.2855997880301668,salaried,rent,tier2,0.4499497568534848,0
438176,29,0,133367,0,1,0,0.26134755705418883,4.837788696015777,unemployed,rent,tier2,0.3043695585305881,0
60238,33,3,67404,1,1,0,0.2784338429892163,2.0759093210609136,self_employed,own,tier2,1.1189622544244955,0
620758,59,1,37210,0,0,0,0.31015381174389783,0.2,self_employed,rent,tier2,0.059944202064832156,0
606901,45,1,45309,0,0,0,0.5461418892754284,0.2,salaried,rent,tier1,0.0746574352229038,1
573473,51,0,64527,0,0,0,0.5922212954905677,4.845470586710003,self_employed,own,tier3,0.11251976735842038,1
324305,53,1,33213,0,0,1,0.4121998827557675,5.5698879412961055,salaried,family,tier1,0.10241565354094133,0
418062,52,2,65458,0,0,0,0.2035966987588341,0.2,salaried,own,tier3,0.15657547982564124,1
544630,42,2,47024,1,0,0,0.21373187116561895,8.079198719806337,salaried,rent,tier2,0.08634160804812022,0
243914,36,1,28221,0,0,0,0.1705775644996583,10.163106283915825,salaried,own,tier2,0.11570263852250749,1
483456,51,1,74102,0,0,0,0.31902842441238166,0.9332562621341554,salaried,rent,tier2,0.15327691768222007,0
246133,32,1,106179,0,0,0,0.11380710320306746,10.013160393943997,salaried,rent,tier3,0.4313890951430123,0
354851,24,0,100145,0,0,0,0.0730330663308863,8.77299033384232,salaried,rent,tier1,0.2822189651548869,1
751846,32,0,29225,2,0,0,0.32797629056849004,4.556709017501436,salaried,rent,tier1,0.03887102015744073,1
519596,25,3,48856,1,0,0,0.6506209674675731,6.825179655906632,salaried,rent,tier3,0.09402809186676021,1
597461,26,4,64962,0,0,0,0.440737824563629,3.8349790847614877,unemployed,rent,tier2,0.10873069570355112,0
279541,45,1,154337,0,0,0,0.30610943972611593,1.2504085378358782,self_employed,own,tier1,0.5521085656054411,0
84437,58,2,18814,0,0,0,0.24924140622272492,7.160424625581193,salaried,own,tier1,0.22281907933024012,0
318487,53,2,54298,0,0,0,0.6802504609798041,7.605108098141907,unemployed,own,tier2,0.1704883478072954,0
571422,57,1,30727,1,1,0,0.14361691096243828,5.540946423343286,salaried,own,tier2,0.053774070580818685,1
775693,44,2,45586,0,0,0,0.20541149160156197,7.140151390892134,salaried,own,tier1,0.05876808355830397,1
717179,62,1,34260,1,0,0,0.79873797045134,5.993630987822279,self_employed,own,tier2,0.047771048453243196,0
511172,48,5,43007,0,0,0,0.28057223957084765,6.715266295754159,salaried,family,tier2,0.08413482750995688,1
480940,50,0,64137,0,0,0,0.6805580738355194,8.854047032694584,self_employed,own,tier2,0.13335795854601082,0
474469,46,2,314299,0,0,0,0.6609350829926939,3.8653956808752237,salaried,own,tier2,0.662423518485821,0
436982,23,0,129171,0,0,0,0.152475085648893,7.109340386497428,salaried,own,tier1,0.295597741990651,1
447450,27,1,140540,0,0,0,0.5584727263715348,9.197898221826456,self_employed,own,tier2,0.31409209490666834,0
252514,58,2,19657,0,1,0,0.23522099565501683,6.630180988228983,salaried,rent,tier2,0.07784677442536699,1
371702,42,1,170504,1,0,0,0.39604250257258905,4.517093325025044,salaried,rent,tier1,0.45871222040556225,0
377828,59,0,19464,0,0,0,0.17829218484440476,3.013930228314499,student,rent,tier1,0.051517146939178166,0
624361,30,2,128167,1,0,1,0.449722586380063,7.4410389939626995,salaried,family,tier1,0.20527830127498226,0
625669,21,1,19723,3,0,0,0.6387517443696504,1.0707566473311996,salaried,rent,tier2,0.0315238312480401,0
230825,33,2,109605,0,0,0,0.7176709492430702,8.912124504705655,salaried,rent,tier1,0.4748428714814212,0
471096,25,1,86383,0,0,0,0.4520921777540063,10.784309267881262,salaried,rent,tier2,0.1833668406031117,1
480164,22,2,114599,2,0,0,0.1392532645704821,5.80637900906365,salaried,family,tier3,0.2386675079902525,1
959779,56,1,23435,1,0,0,0.8141327881425529,6.730347935180427,salaried,own,tier1,0.024417339201845193,0
652772,23,2,44822,0,0,0,0.45463946821402595,11.01013632097523,salaried,own,tier1,0.06866510435978813,1
932650,47,1,80222,0,0,0,0.29952064776735443,3.9937970507443543,salaried,own,tier3,0.08601513361743376,0
517178,49,0,170525,0,0,0,0.7566496177267528,7.392304998376534,self_employed,family,tier2,0.32972290511742874,0
328568,50,1,133243,1,0,0,0.43341758617832365,3.3427081847622135,salaried,rent,tier1,0.40552632181780535,0
692675,53,1,75813,0,0,1,0.6530341665047859,7.205342426776673,self_employed,rent,tier2,0.10945076965691077,0
308112,21,1,114406,0,0,1,0.5564267666343761,2.356525656396158,salaried,family,tier1,0.37131411628168554,1
691028,31,1,105253,0,0,0,0.1332436960633241,2.651206659346962,salaried,own,tier2,0.15231403460308587,1
250856,25,1,24841,1,0,0,0.6288748876298234,8.048967930183734,self_employed,own,tier1,0.09902587987775831,1
567591,50,5,12623,0,0,0,0.3637189769364245,6.675050146961577,student,rent,tier1,0.022240186976262327,1
656525,51,0,47833,0,0,0,0.6515491882872386,4.3651478587969486,salaried,rent,tier2,0.07285907251561748,1
663553,24,2,65711,0,0,0,0.5562875463362463,0.29587432597999985,salaried,rent,tier1,0.09902980535041897,0
320671,49,3,38714,0,0,0,0.7503786255844681,3.2283630490091353,self_employed,rent,tier2,0.12072910321680529,1
543486,25,0,37570,0,0,2,0.2911404560325036,1.844171608912049,student,own,tier3,0.06912780767379774,0
488521,63,0,72431,0,0,0,0.09429615960487314,5.0639187242578805,self_employed,rent,tier2,0.14826655019220733,1
455136,33,3,46893,0,0,1,0.15723231235359206,6.64687276975349,salaried,rent,tier2,0.10303115446395054,1
180480,59,1,75305,0,0,0,0.4097644290290299,3.191452707101873,self_employed,family,tier3,0.4172508259285013,1
601598,29,2,46802,1,0,0,0.7235932735187972,5.3468256502356954,self_employed,own,tier1,0.07779620015610879,0
561396,42,1,19190,0,0,0,0.29450319984829343,3.796212102679336,salaried,own,tier1,0.034183302725675796,1
823260,28,0,126087,0,1,0,0.3917752386574087,4.179388880487735,self_employed,own,tier3,0.1531561689315068,0
276090,32,2,75205,0,0,0,0.41580086765604424,0.2,self_employed,own,tier1,0.2723948743635707,0
711562,34,0,27161,1,0,0,0.5473829689732679,1.129758207155847,salaried,family,tier2,0.03817225398357922,1
697275,64,1,42710,0,0,0,0.5848887877169577,6.457494033428146,salaried,family,tier1,0.06125356678488666,1
567710,37,0,376095,0,0,0,0.22868315487656374,8.896827960765393,salaried,rent,tier1,0.6624770086717305,0
263625,64,3,66398,0,0,0,0.2247317843274977,0.2,salaried,own,tier1,0.25186886178643936,1
298879,44,0,35714,1,0,0,0.7233745551194946,3.337113466823284,salaried,own,tier2,0.119493014946865,0
647930,45,2,246520,2,0,0,0.2563553935462402,6.371284476906467,salaried,own,tier3,0.38047362249357125,0
658332,57,0,207089,1,0,0,0.5817301957407457,10.572525254603491,salaried,family,tier3,0.3145666538011711,0
124965,52,0,16631,0,0,0,0.2692906375423206,6.049127161075644,self_employed,rent,tier3,0.1330905268111432,1
497232,30,2,33230,0,0,0,0.21628336508000714,5.044138627968579,self_employed,own,tier1,0.06683021515230267,1
500241,50,0,47992,0,0,0,0.43826168471013904,4.509861528398259,self_employed,rent,tier2,0.09593896194987767,0
336582,65,2,43271,0,0,0,0.5972607169589239,1.758030598035166,salaried,own,tier1,0.1285624468444931,1
557738,45,1,135915,0,0,0,0.31285634276431223,5.994362464614852,salaried,own,tier2,0.2436909180468929,0
633073,23,3,72617,0,0,0,0.26909474556689006,8.518125855878893,student,rent,tier2,0.11470658546898872,0
665083,48,0,55089,1,1,0,0.2827422120867394,6.513624019036708,unemployed,own,tier2,0.08283087807035393,1
299171,33,3,46561,0,0,0,0.7068865066086528,6.232916753784719,student,own,tier1,0.1556354274246218,0
450294,45,0,28975,0,0,0,0.2150654780944627,8.859601980540994,unemployed,rent,tier1,0.0643480812466716,1
736851,65,0,27791,0,0,0,0.17373892830641918,3.154852348988205,student,own,tier1,0.03771676542771527,1
531338,30,1,70479,0,0,0,0.6018751960727121,3.888992904249023,salaried,rent,tier1,0.1326448915766085,0
414118,61,2,75031,0,0,0,0.23112875985377104,4.409028745085962,student,own,tier3,0.18118274612444646,1
663985,33,0,64453,0,1,0,0.5294649190522621,6.974462533814715,salaried,rent,tier1,0.09707062906694203,1
793308,58,1,26343,0,0,1,0.5385919442104937,7.692519438660301,self_employed,rent,tier3,0.03320678736174854,1
617478,38,0,39996,0,0,0,0.17338287528204602,3.263026599046985,salaried,rent,tier1,0.06477460483724912,1
429191,51,0,14543,0,0,0,0.355656109281082,6.303383820806955,self_employed,rent,tier2,0.03388663065858073,1
248972,51,0,79723,1,0,0,0.2793375140875527,9.932444468105052,unemployed,rent,tier1,0.3202098046747439,0
499858,27,1,42493,0,0,0,0.3793246662583191,5.479887207032608,self_employed,rent,tier2,0.08501112951522703,0
433236,31,0,130388,0,0,0,0.07621944946948297,7.005236772295742,self_employed,rent,tier2,0.3009634799079251,0
425433,32,0,57319,0,0,0,0.3628971761844663,0.6242147009823,salaried,own,tier1,0.13473291086965647,1
450496,39,1,31565,0,0,0,0.7207191291564986,3.5217402007893326,salaried,own,tier1,0.07006719794855489,0
505951,67,2,20021,0,0,0,0.6259850120159335,8.360365799493891,salaried,family,tier1,0.03957245437318712,1
702527,33,1,55463,0,0,0,0.13147047226631267,10.63244472507284,salaried,own,tier2,0.07894878821093818,1
380605,69,0,120453,1,0,0,0.5951565555806798,9.92563565985798,self_employed,own,tier1,0.31647812056793434,0
706199,28,0,17476,0,0,0,0.4040264464846238,7.594961749343409,salaried,family,tier3,0.024747293145075705,0
226336,32,2,138532,1,1,0,0.28404070512587587,6.933964434555168,self_employed,family,tier3,0.6120618273828706,1
231574,45,3,43558,0,0,0,0.8263318814412395,4.1493615813830145,salaried,rent,tier1,0.1880950439495693,0
104140,68,3,121318,0,1,1,0.31448661487586843,4.795188127094725,student,rent,tier1,1.1649509203114263,0
468369,41,0,77849,0,1,0,0.3607953275233072,9.512569284369313,unemployed,own,tier3,0.16621465027283666,0
221452,35,0,89222,0,0,0,0.31187677117481466,7.719466620133476,salaried,rent,tier3,0.4028953746648884,0
194894,33,3,126446,0,0,1,0.4208588250638314,10.092948459054995,self_employed,rent,tier1,0.6487912365694884,0
597837,53,1,34357,0,0,0,0.16348641551496096,8.715663091088153,self_employed,own,tier2,0.057469715212498336,1
567604,35,2,92216,0,0,0,0.4457893579838764,7.413008581728936,salaried,rent,tier3,0.162466613877438,1
549300,28,2,28633,1,0,0,0.700868795286777,6.4753153060365705,salaried,own,tier1,0.05212788163139379,1
737894,67,2,15785,0,0,0,0.399979806255771,4.800328568843542,salaried,rent,tier2,0.021392331590875825,1
675472,35,0,144646,0,0,0,0.14323892541977495,11.532467297621924,salaried,family,tier3,0.21414132480485878,1
917688,55,0,37935,1,0,0,0.504747137967658,9.613991010408348,self_employed,family,tier1,0.04133778971927061,1
250852,52,1,297396,0,0,0,0.5938427599881289,3.1751488106602386,self_employed,rent,tier3,1.1855456024667204,0
540877,67,0,97218,1,0,0,0.4917754226030785,12.1783212753968,salaried,own,tier2,0.17974179127734852,1
588261,36,2,217161,0,0,0,0.33886050321983274,5.103078639234065,salaried,rent,tier2,0.3691577738856197,0
426935,49,2,39182,0,1,0,0.6130960013737635,4.445944784530154,self_employed,rent,tier2,0.09177727940645268,1
688262,57,2,43424,0,0,0,0.67283616253164,4.755608861109501,student,own,tier2,0.06309312557647205,1
374606,28,3,78755,0,0,0,0.7631996127711355,7.322066580955649,salaried,own,tier2,0.21023455057154625,0
633253,40,0,100647,1,0,0,0.24379585200476228,4.395411687428112,self_employed,family,tier2,0.15893740414413943,1
136404,48,1,166238,1,0,0,0.7866486849794723,8.976989768050297,salaried,rent,tier1,1.2187208162939196,0
887030,49,0,189277,0,0,0,0.5828980510865881,3.200018675448303,salaried,family,tier1,0.2133834763593276,0
856359,21,0,93806,0,2,0,0.5243746680512202,1.5227682517788503,self_employed,rent,tier2,0.1095414749907306,0
109582,64,3,128137,1,0,0,0.4736725660971055,3.1675029096240275,student,own,tier2,1.1693220161451732,0
696536,51,3,77913,0,0,0,0.6441121653662965,4.757503968340682,salaried,own,tier3,0.11185834194530013,0
711684,42,2,63657,1,0,0,0.3461682850068351,7.716846111812717,salaried,own,tier2,0.08944583005958691,0
596148,38,0,128951,1,0,0,0.3832377275794181,0.2,salaried,own,tier1,0.21630774185608947,0
196425,27,1,55923,1,1,0,0.32861586115552216,3.957255316630306,self_employed,family,tier3,0.2847044961737925,0
677046,34,1,109079,0,0,1,0.24841615556236504,6.779486230832321,self_employed,family,tier2,0.16111127659586474,1
409962,35,2,94943,0,0,0,0.35922796265978807,4.756838064101166,salaried,own,tier2,0.2315904326410837,0
527812,29,2,103598,0,0,0,0.4105571673537134,5.190585970519804,self_employed,own,tier3,0.1962793732506284,0
230362,62,3,22044,1,0,0,0.272520720692447,3.0682638540386438,salaried,rent,tier1,0.09569648456437488,0
570411,40,1,46734,0,0,0,0.6716782389377186,3.9219804657630553,unemployed,own,tier1,0.08193145389542332,0
539583,42,4,125055,1,1,0,0.3773517000263519,2.246591574379246,salaried,family,tier3,0.23176347327543578,0
394873,32,1,278080,0,0,0,0.26470415760313915,10.251473975377888,salaried,rent,tier1,0.7042274744914729,0
747156,53,1,79120,0,0,0,0.37544802648841896,5.784763444533107,self_employed,rent,tier2,0.1058952678182703,0
505377,35,2,17039,0,1,0,0.10277529304205829,0.3871784968488239,self_employed,rent,tier1,0.033715754693098926,0
833444,28,1,88294,2,0,0,0.554905419819296,0.6104908600628791,salaried,rent,tier1,0.1059387449126641,1
762982,68,2,84043,0,0,0,0.19253755538887252,4.715158164023719,self_employed,family,tier2,0.11015098433346729,0
666323,67,3,21547,0,0,0,0.26859190463459115,6.792937743507886,student,rent,tier1,0.03233840931566626,1
731622,33,0,24903,0,0,1,0.6007324095296998,3.5162579435302685,salaried,family,tier2,0.03403842880089994,0
679413,66,2,118638,0,0,0,0.7397355649187097,3.989118912626144,salaried,own,tier3,0.17461916647180595,0
378857,44,2,177453,0,0,0,0.5834206483035529,9.581533256989456,salaried,own,tier1,0.46839297771721067,0
312912,61,4,28432,0,0,0,0.7006571410494667,4.936647615657284,salaried,own,tier1,0.09086344102831899,0
706056,65,0,39488,0,0,0,0.3281269677167328,6.291348794422723,salaried,rent,tier3,0.055927917346914865,1
437294,39,0,27291,0,0,0,0.6198077585304633,10.348859664635434,salaried,family,tier3,0.06240888826902954,1
548737,46,0,78136,0,0,0,0.5018551843646656,2.645530054103938,salaried,rent,tier1,0.14239304860043261,0
790523,59,0,101541,1,0,0,0.6910807958226862,0.2,student,own,tier1,0.12844794222927974,0
235908,26,1,47033,0,1,0,0.11422564523053692,7.885862679594904,salaried,own,tier1,0.19937012196218487,1
642191,35,3,122168,0,0,0,0.31249471367473747,8.632103431695036,salaried,rent,tier3,0.1902373820621678,1
604450,23,3,65668,0,0,0,0.31203366093409346,11.593555316325194,salaried,own,tier1,0.1086411380397153,1
289316,21,1,33880,1,0,1,0.2583273419232111,4.368202399325915,student,rent,tier3,0.11710361133920885,0
372452,57,1,32231,0,0,0,0.4980219661688129,12.029866366060862,salaried,own,tier1,0.08653746442026793,1
364721,28,2,20777,0,0,2,0.42712426485242166,4.989685142860231,student,rent,tier3,0.056967227105471,0
402304,41,2,50839,0,0,1,0.47809586448039204,2.263976113928699,unemployed,rent,tier2,0.12637138746331317,0
387150,23,0,52723,1,0,0,0.4285801987048023,2.139798063535274,self_employed,rent,tier1,0.13618387707694912,1
614101,63,3,114579,0,1,0,0.2975375880696448,12.152148105085702,salaried,family,tier2,0.18657999208147072,1
241345,36,2,212694,0,1,0,0.2840422474283573,5.305373478630798,salaried,rent,tier2,0.8812859310666189,0
220138,21,0,83252,1,0,1,0.6965612951955737,7.608958002343235,salaried,rent,tier2,0.3781840745500474,0
390628,56,0,15542,1,0,0,0.2744957955057095,8.53642373874816,salaried,own,tier2,0.03978727111285292,1
511926,42,0,275100,1,0,0,0.5033478346013508,8.426236611812365,student,rent,tier1,0.5373830300252048,0
278733,65,0,57266,0,0,0,0.3542178644172775,11.736514402306575,self_employed,own,tier2,0.20545125424627272,0
926606,41,1,218503,0,0,0,0.15839218203221866,9.101113259729129,salaried,own,tier2,0.23581060872862195,0
370125,39,0,27176,1,0,1,0.21150764775977615,5.327769816358353,salaried,family,tier3,0.07342504009948132,1
781386,27,0,111569,0,1,0,0.5138497107775013,3.351688523614915,student,own,tier3,0.14278352022522797,0
338825,56,1,111500,0,0,0,0.7477840391064363,6.138559880181352,salaried,rent,tier1,0.32907757633558954,0
564157,43,1,296783,1,0,0,0.09775273785153729,5.524112482808834,self_employed,family,tier1,0.5260653775001222,0
689762,57,2,18397,1,0,0,0.3498766385704813,4.164592588794719,salaried,rent,tier1,0.026672366511888444,1
608659,30,0,50199,0,0,1,0.7255999601072605,4.654957456160057,salaried,own,tier1,0.08247552935232003,0
660081,61,0,91864,0,0,0,0.6569738912545448,4.683642025895313,salaried,own,tier3,0.13917064467679144,0
391123,68,0,31339,0,0,0,0.36606714610486,0.4948518272759461,unemployed,rent,tier1,0.08012790756906954,0
606205,27,2,49209,0,0,0,0.17467151637636225,5.84469903677692,salaried,rent,tier1,0.08117677933244041,1
770214,62,3,24891,0,1,0,0.40031529446786995,9.89024907502198,unemployed,own,tier3,0.03231717812116416,0
450723,33,1,117283,0,1,0,0.07202306829829802,10.887912676198805,salaried,own,tier2,0.2602126105077539,0
1012016,22,0,60625,0,0,0,0.4282951932856632,8.007397015744907,self_employed,family,tier2,0.05990551008780285,0
858911,69,2,61541,0,1,0,0.02398264080795774,10.09882646838604,salaried,own,tier1,0.07165053806144511,1
500323,57,1,40200,0,0,0,0.4574472936609582,10.275720238797284,salaried,rent,tier3,0.08034941144851195,1
548760,39,1,68637,0,0,0,0.2511116862186711,9.529902241388804,salaried,family,tier2,0.12507788049283744,1
192885,49,0,156195,0,0,0,0.2119898517253561,7.8227675610294325,self_employed,rent,tier1,0.809782782815311,0
335212,46,2,50903,0,0,0,0.20762844712068212,0.2,salaried,own,tier2,0.15185310757964782,1
483312,63,1,35190,1,0,0,0.09107336845469663,5.609681728222545,salaried,own,tier1,0.07281098776754472,1
254163,25,1,50107,1,0,0,0.59484957262635,4.603648871875467,unemployed,rent,tier3,0.19714737946785602,0
260406,44,0,69606,0,1,0,0.47828319271579744,8.269927886930585,salaried,own,tier3,0.2672981763428511,0
561535,52,2,69665,0,0,0,0.4367048246493802,5.051109830196265,student,own,tier2,0.12406248452760546,0
658371,42,1,40582,0,0,0,0.42897311936790494,3.7089474210944564,self_employed,own,tier1,0.06164094563289636,1
530078,33,1,72265,1,0,0,0.39817061765203654,2.4788966251761178,student,own,tier2,0.13633028462642635,1
548600,59,0,177645,0,0,0,0.48084923894144643,3.2680692308582353,student,own,tier3,0.3238149821854067,0
151555,53,3,120364,0,1,0,0.28628246027108994,4.253531530609635,salaried,family,tier1,0.7941910545341453,0
502829,23,1,163021,0,0,0,0.08116468740035615,9.117939753447157,student,own,tier3,0.32420888286080746,1
327917,49,2,127549,0,0,0,0.25040393272343003,4.758436291537556,salaried,own,tier2,0.3889683405764455,0
695771,59,2,39660,0,0,0,0.667985348513106,7.925760407971948,student,rent,tier1,0.05700280041864774,1
468450,36,1,53904,0,0,0,0.21148177551017536,5.0764589245733935,salaried,own,tier2,0.11507005869751101,1
352125,32,0,41978,2,0,0,0.38522030684976954,4.442732389033624,salaried,own,tier2,0.1192131202812065,0
295753,39,1,52911,0,0,0,0.1349723521550314,6.211829282122984,student,own,tier1,0.178904594859929,1
468127,65,1,23026,1,0,0,0.19574402752373832,10.02750921851289,self_employed,own,tier2,0.04918841061822361,1
818533,41,1,18435,0,0,0,0.5317610526163928,9.427774083100251,salaried,rent,tier3,0.02252204209739813,1
294125,64,2,48872,0,0,0,0.32462946565798045,5.383469476141801,salaried,own,tier2,0.1661620633282021,0
487799,31,5,54108,1,1,1,0.6672000405612636,3.1280901498032403,unemployed,own,tier2,0.11092447300547632,0
612156,56,0,30908,0,0,0,0.2256982261954767,0.33535964357181935,salaried,rent,tier2,0.050491246551535175,1
680079,66,1,63708,0,0,0,0.39297155348680785,6.112398483124816,student,own,tier1,0.09367806826695277,0
457311,68,0,71767,0,0,0,0.34606739033502826,7.930979334376536,salaried,own,tier2,0.1569332990902791,1
196130,64,2,56370,1,0,0,0.3658267335963262,6.4156465095825,student,own,tier1,0.28741451911767046,0
509044,23,1,62234,0,0,0,0.3628603870597982,8.691061330711715,student,rent,tier2,0.12225816753595214,0
429717,31,5,40621,0,0,0,0.23312225335791853,10.16530834811945,self_employed,family,tier1,0.09453048025918859,1
215263,49,1,58284,1,1,0,0.6737517224307352,7.0402982151039994,salaried,family,tier2,0.27075983112263025,0
700116,62,2,136637,0,0,0,0.3203799249797376,6.37192631315916,self_employed,family,tier1,0.19516405089380964,1
577474,60,2,22262,0,0,0,0.6527394840078875,2.5117751528665675,salaried,rent,tier1,0.03855178070321369,0
82594,37,0,138300,0,0,0,0.631232643596988,7.853373051091136,salaried,own,tier2,1.6744484363673355,0
60000,41,2,37780,0,0,0,0.8132714471982432,8.504930842486385,salaried,own,tier2,0.6296711500523229,0
508118,59,0,81555,1,0,0,0.13459672989331328,9.93263200738842,salaried,rent,tier1,0.1605053471737432,0
585661,63,3,89374,0,0,0,0.35082100759399387,4.676608739944822,salaried,own,tier3,0.15260363224481954,1
541560,38,1,17351,0,0,0,0.06410656882525169,5.9979949810631075,salaried,rent,tier2,0.03204022771752762,1
695563,49,0,61573,0,0,0,0.615268758403329,6.591869362483164,salaried,rent,tier2,0.08852382329774126,0
596775,21,1,50936,0,0,0,0.3451315302154978,3.304648151758885,self_employed,rent,tier1,0.08535364479962362,0
467973,53,0,42057,0,0,0,0.8547320177996017,7.389290550749573,student,rent,tier2,0.08987066352526368,0
542418,59,2,56376,0,0,0,0.43958081045634767,5.67077843584529,salaried,rent,tier3,0.10393627621080673,1
580096,49,1,43548,0,0,0,0.3270401225683551,4.048413877162874,salaried,family,tier2,0.07507073703457919,1
535550,32,2,75000,0,0,0,0.7801239942189697,7.220531616717967,student,rent,tier3,0.14004435723355343,0
252189,24,1,29375,0,1,0,0.8156052323777793,7.345945878104326,salaried,own,tier1,0.1164824876863921,0
417276,67,0,178239,0,0,0,0.2806317735427778,8.716659661259204,salaried,own,tier2,0.4271493444988618,0
771127,28,0,57407,1,0,0,0.4258455056366423,7.783157509201386,salaried,rent,tier2,0.07444600653447533,0
388890,68,0,48735,0,0,0,0.3981012955735392,11.908760908350182,salaried,rent,tier2,0.12531917735641343,0
689042,53,4,108356,2,2,0,0.7272656955773714,2.329127765321359,salaried,family,tier2,0.15725682131724028,0
301892,35,1,13712,1,0,0,0.7455878942161367,2.5759794603913915,unemployed,rent,tier1,0.04542313905751415,0
690003,25,2,174177,2,0,0,0.17306989833021882,6.124993501793287,salaried,rent,tier1,0.25242977963536295,1
794534,51,3,17106,1,0,0,0.2262088791337593,8.944910754557398,self_employed,own,tier2,0.021530125917832973,1
871540,54,0,66363,1,0,0,0.385859472425961,3.3237084218164483,salaried,own,tier2,0.07614549560858651,0
746174,63,2,61344,0,0,1,0.4868190444942995,2.4159460158134287,salaried,own,tier2,0.08221139182010384,0
395427,22,1,152695,0,0,0,0.16641191145257922,11.075810932590372,self_employed,own,tier3,0.3861514572494944,1
286493,63,0,26537,0,0,0,0.7287893998373144,11.716635857130047,self_employed,family,tier3,0.09262797169241845,0
499279,50,0,25493,0,0,0,0.1289796043208844,1.7458327716950626,salaried,own,tier1,0.051060899697064316,1
506006,47,2,169644,1,0,0,0.40251836589136375,7.9799440391002205,self_employed,rent,tier1,0.33526254196900074,1
483790,61,2,110941,0,0,0,0.34684976989735183,7.682306385139662,salaried,rent,tier2,0.22931645104363826,0
414151,56,3,150600,0,0,0,0.3544369373637573,9.687566825115388,salaried,family,tier2,0.36363748673073565,0
788389,21,1,105962,1,1,0,0.8217430092728797,4.3828420658555,student,rent,tier2,0.1344040965981044,1
637941,65,2,33631,0,0,0,0.5077085261364249,8.281173870736012,unemployed,own,tier2,0.052718725080828636,1
478247,41,5,92284,0,0,0,0.6454465583694294,9.439624619391097,salaried,rent,tier2,0.19296458210825385,0
421597,60,1,22542,0,0,0,0.17708646561530442,12.588935357017998,salaried,own,tier1,0.053468287358504396,1
546409,22,0,182989,1,0,0,0.6737520123385237,5.6894590004514525,salaried,own,tier3,0.3348947246816714,0
